Time: 00:54:11 | Score: 40 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:13 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:14 | Score: 30 | WARNING
Time: 00:18:15 | Score: 30 | WARNING
Time: 00:18:15 | Score: 30 | WARNING
Time: 00:21:16 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:17 | Score: 40 | WARNING
Time: 00:21:18 | Score: 40 | WARNING
Time: 00:21:18 | Score: 40 | WARNING
Time: 00:21:18 | Score: 40 | WARNING
Time: 00:21:23 | Score: 40 | WARNING
Time: 00:21:23 | Score: 40 | WARNING
Time: 00:21:24 | Score: 40 | WARNING
Time: 00:21:24 | Score: 40 | WARNING
Time: 00:21:24 | Score: 40 | WARNING
Time: 00:21:24 | Score: 40 | WARNING
Time: 00:21:24 | Score: 40 | WARNING
Time: 00:21:25 | Score: 40 | WARNING
Time: 00:21:25 | Score: 40 | WARNING
Time: 00:21:25 | Score: 40 | WARNING
Time: 00:21:25 | Score: 40 | WARNING
Time: 00:21:26 | Score: 40 | WARNING
Time: 00:21:26 | Score: 40 | WARNING
Time: 00:21:26 | Score: 40 | WARNING
Time: 00:21:26 | Score: 40 | WARNING
Time: 00:21:27 | Score: 40 | WARNING
Time: 00:21:41 | Score: 40 | WARNING
Time: 00:21:41 | Score: 40 | WARNING
Time: 00:21:41 | Score: 40 | WARNING
Time: 00:21:41 | Score: 40 | WARNING
Time: 00:21:41 | Score: 40 | WARNING
Time: 00:21:42 | Score: 40 | WARNING
Time: 00:21:42 | Score: 40 | WARNING
Time: 00:21:42 | Score: 40 | WARNING
Time: 00:21:42 | Score: 40 | WARNING
Time: 00:21:42 | Score: 40 | WARNING
Time: 00:21:43 | Score: 40 | WARNING
Time: 00:21:43 | Score: 40 | WARNING
Time: 00:21:43 | Score: 40 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:40 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:41 | Score: 30 | WARNING
Time: 00:22:42 | Score: 30 | WARNING
Time: 00:22:42 | Score: 30 | WARNING
Time: 00:22:42 | Score: 30 | WARNING
Time: 00:22:42 | Score: 30 | WARNING
Time: 00:22:42 | Score: 30 | WARNING
Time: 00:22:43 | Score: 30 | WARNING
Time: 00:22:43 | Score: 30 | WARNING
Time: 00:22:43 | Score: 30 | WARNING
Time: 00:22:43 | Score: 30 | WARNING
Time: 00:22:44 | Score: 30 | WARNING
Time: 00:22:44 | Score: 30 | WARNING
Time: 00:22:44 | Score: 30 | WARNING
Time: 00:22:44 | Score: 30 | WARNING
Time: 00:22:45 | Score: 30 | WARNING
Time: 00:22:45 | Score: 30 | WARNING
Time: 00:22:45 | Score: 30 | WARNING
Time: 00:22:45 | Score: 30 | WARNING
Time: 00:22:46 | Score: 30 | WARNING
Time: 00:22:46 | Score: 30 | WARNING
Time: 00:22:46 | Score: 30 | WARNING
Time: 00:22:46 | Score: 30 | WARNING
Time: 00:22:47 | Score: 30 | WARNING
Time: 00:22:47 | Score: 30 | WARNING
Time: 00:22:47 | Score: 30 | WARNING
Time: 00:22:47 | Score: 70 | CRITICAL ALERT
Time: 00:22:48 | Score: 70 | CRITICAL ALERT
Time: 00:22:48 | Score: 70 | CRITICAL ALERT
Time: 00:22:48 | Score: 70 | CRITICAL ALERT
Time: 00:22:48 | Score: 70 | CRITICAL ALERT
Time: 00:22:49 | Score: 70 | CRITICAL ALERT
Time: 00:22:49 | Score: 70 | CRITICAL ALERT
Time: 00:22:49 | Score: 70 | CRITICAL ALERT
Time: 00:22:49 | Score: 70 | CRITICAL ALERT
Time: 00:22:50 | Score: 70 | CRITICAL ALERT
Time: 00:22:50 | Score: 30 | WARNING
Time: 00:22:50 | Score: 30 | WARNING
Time: 00:23:01 | Score: 30 | WARNING
Time: 00:23:01 | Score: 30 | WARNING
Time: 00:23:01 | Score: 30 | WARNING
Time: 00:23:01 | Score: 30 | WARNING
Time: 00:23:02 | Score: 30 | WARNING
Time: 00:23:02 | Score: 30 | WARNING
Time: 00:23:05 | Score: 30 | WARNING
Time: 00:23:05 | Score: 30 | WARNING
Time: 00:23:07 | Score: 30 | WARNING
Time: 00:23:07 | Score: 30 | WARNING
Time: 00:23:09 | Score: 30 | WARNING
Time: 00:23:09 | Score: 30 | WARNING
Time: 00:23:09 | Score: 30 | WARNING
Time: 00:23:10 | Score: 30 | WARNING
Time: 00:23:11 | Score: 30 | WARNING
Time: 00:23:12 | Score: 30 | WARNING
Time: 00:23:14 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:15 | Score: 30 | WARNING
Time: 00:23:17 | Score: 30 | WARNING
Time: 00:23:17 | Score: 30 | WARNING
Time: 00:23:17 | Score: 30 | WARNING
Time: 00:23:18 | Score: 30 | WARNING
Time: 00:23:18 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:21 | Score: 30 | WARNING
Time: 00:23:22 | Score: 30 | WARNING
Time: 00:23:22 | Score: 30 | WARNING
Time: 00:23:22 | Score: 30 | WARNING
Time: 00:23:22 | Score: 30 | WARNING
Time: 00:23:22 | Score: 30 | WARNING
Time: 00:23:23 | Score: 30 | WARNING
Time: 00:23:23 | Score: 30 | WARNING
Time: 00:23:23 | Score: 30 | WARNING
Time: 00:23:23 | Score: 30 | WARNING
Time: 00:23:23 | Score: 30 | WARNING
Time: 00:23:24 | Score: 30 | WARNING
Time: 00:23:24 | Score: 30 | WARNING
Time: 00:23:24 | Score: 30 | WARNING
Time: 00:23:24 | Score: 30 | WARNING
Time: 00:23:25 | Score: 30 | WARNING
Time: 00:23:25 | Score: 30 | WARNING
Time: 00:23:25 | Score: 30 | WARNING
Time: 00:23:25 | Score: 30 | WARNING
Time: 00:23:26 | Score: 30 | WARNING
Time: 00:23:26 | Score: 30 | WARNING
Time: 00:23:26 | Score: 30 | WARNING
Time: 00:23:26 | Score: 30 | WARNING
Time: 00:23:27 | Score: 30 | WARNING
Time: 00:23:28 | Score: 30 | WARNING
Time: 00:23:28 | Score: 30 | WARNING
Time: 00:23:29 | Score: 30 | WARNING
Time: 00:23:29 | Score: 30 | WARNING
Time: 00:23:29 | Score: 30 | WARNING
Time: 00:23:30 | Score: 30 | WARNING
Time: 00:23:30 | Score: 30 | WARNING
Time: 00:23:31 | Score: 30 | WARNING
Time: 00:23:33 | Score: 30 | WARNING
Time: 00:23:34 | Score: 30 | WARNING
Time: 00:23:35 | Score: 30 | WARNING
Time: 00:23:36 | Score: 30 | WARNING
Time: 00:23:36 | Score: 30 | WARNING
Time: 00:23:37 | Score: 30 | WARNING
Time: 00:23:37 | Score: 30 | WARNING
Time: 00:23:37 | Score: 30 | WARNING
Time: 00:23:38 | Score: 30 | WARNING
Time: 00:23:38 | Score: 30 | WARNING
Time: 00:23:38 | Score: 30 | WARNING
Time: 00:23:38 | Score: 30 | WARNING
Time: 00:23:39 | Score: 30 | WARNING
Time: 00:23:39 | Score: 30 | WARNING
Time: 00:23:39 | Score: 30 | WARNING
Time: 00:23:39 | Score: 30 | WARNING
Time: 00:23:40 | Score: 30 | WARNING
Time: 00:23:40 | Score: 30 | WARNING
Time: 00:23:41 | Score: 30 | WARNING
Time: 00:23:41 | Score: 30 | WARNING
Time: 00:23:41 | Score: 30 | WARNING
Time: 00:23:41 | Score: 30 | WARNING
Time: 00:23:42 | Score: 30 | WARNING
Time: 00:23:43 | Score: 30 | WARNING
Time: 00:23:45 | Score: 30 | WARNING
Time: 00:23:47 | Score: 30 | WARNING
Time: 00:23:50 | Score: 30 | WARNING
Time: 00:23:50 | Score: 30 | WARNING
Time: 00:23:52 | Score: 30 | WARNING
Time: 00:23:52 | Score: 30 | WARNING
Time: 00:23:52 | Score: 30 | WARNING
Time: 00:23:52 | Score: 30 | WARNING
Time: 00:23:54 | Score: 30 | WARNING
Time: 00:23:54 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:55 | Score: 30 | WARNING
Time: 00:23:56 | Score: 30 | WARNING
Time: 00:23:56 | Score: 30 | WARNING
Time: 00:23:56 | Score: 30 | WARNING
Time: 00:23:56 | Score: 30 | WARNING
Time: 00:23:56 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:57 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:58 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:23:59 | Score: 30 | WARNING
Time: 00:24:00 | Score: 30 | WARNING
Time: 00:24:00 | Score: 30 | WARNING
Time: 00:24:00 | Score: 30 | WARNING
Time: 00:24:00 | Score: 30 | WARNING
Time: 00:24:00 | Score: 30 | WARNING
Time: 00:24:09 | Score: 30 | WARNING
Time: 00:24:09 | Score: 30 | WARNING
Time: 00:24:09 | Score: 30 | WARNING
Time: 00:24:10 | Score: 30 | WARNING
Time: 00:24:10 | Score: 30 | WARNING
Time: 00:24:10 | Score: 30 | WARNING
Time: 00:24:10 | Score: 30 | WARNING
Time: 00:24:10 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:11 | Score: 30 | WARNING
Time: 00:24:17 | Score: 30 | WARNING
Time: 00:24:19 | Score: 30 | WARNING
Time: 00:24:19 | Score: 30 | WARNING
Time: 00:24:19 | Score: 30 | WARNING
Time: 00:24:20 | Score: 30 | WARNING
Time: 00:24:20 | Score: 30 | WARNING
Time: 00:24:21 | Score: 30 | WARNING
Time: 00:24:21 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:22 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:23 | Score: 30 | WARNING
Time: 00:24:24 | Score: 30 | WARNING
Time: 00:24:24 | Score: 30 | WARNING
Time: 00:24:24 | Score: 30 | WARNING
Time: 00:24:24 | Score: 30 | WARNING
Time: 00:24:24 | Score: 30 | WARNING
Time: 00:24:25 | Score: 30 | WARNING
Time: 00:24:25 | Score: 30 | WARNING
Time: 00:24:25 | Score: 30 | WARNING
Time: 00:24:25 | Score: 30 | WARNING
Time: 00:24:26 | Score: 30 | WARNING
Time: 00:24:26 | Score: 30 | WARNING
Time: 00:24:26 | Score: 30 | WARNING
Time: 00:24:26 | Score: 30 | WARNING
Time: 00:24:26 | Score: 30 | WARNING
Time: 00:24:27 | Score: 30 | WARNING
Time: 00:24:34 | Score: 30 | WARNING
Time: 00:24:37 | Score: 30 | WARNING
Time: 00:24:48 | Score: 40 | WARNING
Time: 00:24:48 | Score: 40 | WARNING
Time: 00:24:50 | Score: 30 | WARNING
Time: 00:24:50 | Score: 30 | WARNING
Time: 00:24:50 | Score: 30 | WARNING
Time: 00:24:51 | Score: 30 | WARNING
Time: 00:24:53 | Score: 40 | WARNING
Time: 00:24:53 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:54 | Score: 40 | WARNING
Time: 00:24:55 | Score: 40 | WARNING
Time: 00:24:55 | Score: 40 | WARNING
Time: 00:24:56 | Score: 30 | WARNING
Time: 00:24:56 | Score: 30 | WARNING
Time: 00:24:56 | Score: 30 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:57 | Score: 40 | WARNING
Time: 00:24:58 | Score: 30 | WARNING
Time: 00:24:58 | Score: 30 | WARNING
Time: 00:24:58 | Score: 30 | WARNING
Time: 00:24:58 | Score: 30 | WARNING
Time: 00:24:58 | Score: 30 | WARNING
Time: 00:24:59 | Score: 30 | WARNING
Time: 00:24:59 | Score: 30 | WARNING
Time: 00:24:59 | Score: 30 | WARNING
Time: 00:25:00 | Score: 70 | CRITICAL ALERT
Time: 00:25:00 | Score: 70 | CRITICAL ALERT
Time: 00:25:01 | Score: 40 | WARNING
Time: 00:25:01 | Score: 70 | CRITICAL ALERT
Time: 00:25:01 | Score: 70 | CRITICAL ALERT
Time: 00:25:01 | Score: 70 | CRITICAL ALERT
Time: 00:25:01 | Score: 70 | CRITICAL ALERT
Time: 00:25:02 | Score: 70 | CRITICAL ALERT
Time: 00:25:02 | Score: 70 | CRITICAL ALERT
Time: 00:25:02 | Score: 70 | CRITICAL ALERT
Time: 00:25:02 | Score: 40 | WARNING
Time: 00:25:02 | Score: 40 | WARNING
Time: 00:25:02 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:03 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:04 | Score: 70 | CRITICAL ALERT
Time: 00:25:05 | Score: 70 | CRITICAL ALERT
Time: 00:25:05 | Score: 70 | CRITICAL ALERT
Time: 00:25:05 | Score: 70 | CRITICAL ALERT
Time: 00:25:05 | Score: 70 | CRITICAL ALERT
Time: 00:25:05 | Score: 30 | WARNING
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:06 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:07 | Score: 70 | CRITICAL ALERT
Time: 00:25:08 | Score: 70 | CRITICAL ALERT
Time: 00:25:08 | Score: 70 | CRITICAL ALERT
Time: 00:25:08 | Score: 70 | CRITICAL ALERT
Time: 00:25:08 | Score: 70 | CRITICAL ALERT
Time: 00:25:08 | Score: 70 | CRITICAL ALERT
Time: 00:25:09 | Score: 70 | CRITICAL ALERT
Time: 00:25:09 | Score: 70 | CRITICAL ALERT
Time: 00:25:09 | Score: 70 | CRITICAL ALERT
Time: 00:25:09 | Score: 70 | CRITICAL ALERT
Time: 00:25:10 | Score: 70 | CRITICAL ALERT
Time: 00:25:10 | Score: 70 | CRITICAL ALERT
Time: 00:25:10 | Score: 70 | CRITICAL ALERT
Time: 00:25:10 | Score: 70 | CRITICAL ALERT
Time: 00:25:11 | Score: 70 | CRITICAL ALERT
Time: 00:25:11 | Score: 70 | CRITICAL ALERT
Time: 00:25:11 | Score: 70 | CRITICAL ALERT
Time: 00:25:11 | Score: 70 | CRITICAL ALERT
Time: 00:25:11 | Score: 70 | CRITICAL ALERT
Time: 00:25:12 | Score: 40 | WARNING
Time: 00:25:12 | Score: 40 | WARNING
Time: 00:25:12 | Score: 70 | CRITICAL ALERT
Time: 00:25:13 | Score: 40 | WARNING
Time: 00:25:13 | Score: 40 | WARNING
Time: 00:25:13 | Score: 40 | WARNING
Time: 00:25:13 | Score: 70 | CRITICAL ALERT
Time: 00:25:14 | Score: 70 | CRITICAL ALERT
Time: 00:25:14 | Score: 40 | WARNING
Time: 00:25:14 | Score: 40 | WARNING
Time: 00:25:14 | Score: 40 | WARNING
Time: 00:25:15 | Score: 40 | WARNING
Time: 00:25:15 | Score: 40 | WARNING
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:16 | Score: 70 | CRITICAL ALERT
Time: 00:25:17 | Score: 70 | CRITICAL ALERT
Time: 00:25:17 | Score: 30 | WARNING
Time: 00:25:17 | Score: 30 | WARNING
Time: 00:25:17 | Score: 30 | WARNING
Time: 00:25:17 | Score: 30 | WARNING
Time: 00:25:18 | Score: 30 | WARNING
Time: 00:25:18 | Score: 30 | WARNING
Time: 00:25:19 | Score: 30 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:43 | Score: 40 | WARNING
Time: 00:25:45 | Score: 30 | WARNING
Time: 00:25:45 | Score: 30 | WARNING
Time: 00:25:45 | Score: 30 | WARNING
Time: 00:25:45 | Score: 30 | WARNING
Time: 00:25:45 | Score: 30 | WARNING
Time: 00:25:46 | Score: 30 | WARNING
Time: 00:25:46 | Score: 30 | WARNING
Time: 00:25:46 | Score: 70 | CRITICAL ALERT
Time: 00:25:46 | Score: 70 | CRITICAL ALERT
Time: 00:25:46 | Score: 70 | CRITICAL ALERT
Time: 00:25:46 | Score: 70 | CRITICAL ALERT
Time: 00:25:47 | Score: 70 | CRITICAL ALERT
Time: 00:25:47 | Score: 70 | CRITICAL ALERT
Time: 00:25:47 | Score: 30 | WARNING
Time: 00:25:47 | Score: 30 | WARNING
Time: 00:25:47 | Score: 30 | WARNING
Time: 00:25:47 | Score: 30 | WARNING
Time: 00:25:48 | Score: 30 | WARNING
Time: 00:25:48 | Score: 30 | WARNING
Time: 00:25:48 | Score: 30 | WARNING
Time: 00:25:48 | Score: 30 | WARNING
Time: 00:25:48 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:49 | Score: 30 | WARNING
Time: 00:25:50 | Score: 30 | WARNING
Time: 00:25:50 | Score: 30 | WARNING
Time: 00:25:50 | Score: 30 | WARNING
Time: 00:25:50 | Score: 30 | WARNING
Time: 00:25:50 | Score: 70 | CRITICAL ALERT
Time: 00:25:50 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:51 | Score: 70 | CRITICAL ALERT
Time: 00:25:52 | Score: 70 | CRITICAL ALERT
Time: 00:25:52 | Score: 70 | CRITICAL ALERT
Time: 00:25:52 | Score: 70 | CRITICAL ALERT
Time: 00:25:52 | Score: 70 | CRITICAL ALERT
Time: 00:25:52 | Score: 30 | WARNING
Time: 00:25:52 | Score: 30 | WARNING
Time: 00:25:55 | Score: 40 | WARNING
Time: 00:25:55 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:56 | Score: 40 | WARNING
Time: 00:25:57 | Score: 40 | WARNING
Time: 00:25:57 | Score: 40 | WARNING
Time: 00:25:57 | Score: 40 | WARNING
Time: 00:25:57 | Score: 70 | CRITICAL ALERT
Time: 00:25:57 | Score: 70 | CRITICAL ALERT
Time: 00:25:57 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:58 | Score: 70 | CRITICAL ALERT
Time: 00:25:59 | Score: 70 | CRITICAL ALERT
Time: 00:25:59 | Score: 30 | WARNING
Time: 00:26:01 | Score: 30 | WARNING
Time: 00:26:01 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:02 | Score: 30 | WARNING
Time: 00:26:03 | Score: 30 | WARNING
Time: 00:26:03 | Score: 30 | WARNING
Time: 00:28:15 | Score: 30 | WARNING
Time: 00:28:16 | Score: 30 | WARNING
Time: 00:28:16 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:19 | Score: 30 | WARNING
Time: 00:28:20 | Score: 30 | WARNING
Time: 00:28:20 | Score: 30 | WARNING
Time: 00:28:20 | Score: 30 | WARNING
Time: 00:28:20 | Score: 30 | WARNING
Time: 00:28:20 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:21 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:22 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:23 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:24 | Score: 30 | WARNING
Time: 00:28:25 | Score: 30 | WARNING
Time: 00:28:28 | Score: 30 | WARNING
Time: 00:28:28 | Score: 30 | WARNING
Time: 00:28:28 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:29 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:30 | Score: 30 | WARNING
Time: 00:28:31 | Score: 30 | WARNING
Time: 00:28:31 | Score: 30 | WARNING
Time: 00:28:31 | Score: 30 | WARNING
Time: 00:28:31 | Score: 70 | CRITICAL ALERT
Time: 00:28:31 | Score: 70 | CRITICAL ALERT
Time: 00:28:32 | Score: 70 | CRITICAL ALERT
Time: 00:28:32 | Score: 70 | CRITICAL ALERT
Time: 00:28:40 | Score: 30 | WARNING
Time: 00:28:40 | Score: 30 | WARNING
Time: 00:28:40 | Score: 30 | WARNING
Time: 00:28:40 | Score: 30 | WARNING
Time: 00:28:41 | Score: 30 | WARNING
Time: 00:28:41 | Score: 30 | WARNING
Time: 00:28:41 | Score: 30 | WARNING
Time: 00:28:41 | Score: 30 | WARNING
Time: 00:28:41 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
